cohort,source_skill_id,source_skill_name,source_repo,target_skill_id,target_candidate,resolution,evidence_type,confidence,local_path,line_no,evidence_text
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,davila7/claude-code-templates,,loki-mode,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md/content/INSTALLATION.md,264,- Save file manually to `~/.claude/skills/loki-mode/`
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,davila7/claude-code-templates,,loki-mode,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md/content/INSTALLATION.md,299,ls -la ~/.claude/skills/loki-mode/references/
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,davila7/claude-code-templates,,loki-mode,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md/content/INSTALLATION.md,307,curl -o ~/.claude/skills/loki-mode/references/agents.md \
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,davila7/claude-code-templates,,loki-mode,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md/content/INSTALLATION.md,331,cat ~/.claude/skills/loki-mode/VERSION
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,davila7/claude-code-templates,,loki-mode,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md/content/SKILL.md,120,| `~/.claude/skills/loki-mode/autonomy/run.sh` | Currently executing bash script |
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,davila7/claude-code-templates,,loki-mode,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md/content/autonomy/README.md,187,cp -r . ~/.claude/skills/loki-mode/
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,davila7/claude-code-templates,,loki-mode,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md/content/autonomy/run.sh,243,"""$HOME/.claude/skills/loki-mode/SKILL.md"""
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,davila7/claude-code-templates,,loki-mode,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md/content/autonomy/run.sh,244,""".claude/skills/loki-mode/SKILL.md"""
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,davila7/claude-code-templates,,loki-mode,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md/content/demo/record-full-demo.sh,143,"cp ""$PROJECT_DIR/SKILL.md"" .claude/skills/loki-mode/"
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,davila7/claude-code-templates,,loki-mode,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md/content/demo/record-full-demo.sh,144,"cp -r ""$PROJECT_DIR/references"" .claude/skills/loki-mode/ 2>/dev/null || true"
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-qa-test-planner-skill-md,qa-test-planner,davila7/claude-code-templates,,the,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-qa-test-planner-skill-md/content/README.md,28,use the skill qa-test-planner
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-qa-test-planner-skill-md,qa-test-planner,davila7/claude-code-templates,,the,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-qa-test-planner-skill-md/content/SKILL.md,11,"> **Activation:** This skill is triggered only when explicitly called by name (e.g., `/qa-test-planner`, `qa-test-planner`, or `use the skill qa-test-planner`)."
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-app-store-optimization-skill-md,app-store-optimization,davila7/claude-code-templates,,app-store-optimization,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-app-store-optimization-skill-md/content/README.md,204,ls ~/.claude/skills/app-store-optimization/
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-app-store-optimization-skill-md,app-store-optimization,davila7/claude-code-templates,,marketing,ambiguous,explicit_skill_reference,medium,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-app-store-optimization-skill-md/content/SKILL.md,384,- If you need paid advertising strategies (use marketing skills instead)
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-copy-editing-skill-md,copy-editing,davila7/claude-code-templates,,each,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-copy-editing-skill-md/content/SKILL.md,432,## When to Use Each Skill
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-draw-io-skill-md,draw-io,davila7/claude-code-templates,,draw-io,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-draw-io-skill-md/content/README.md,53,bash ~/.claude/skills/draw-io/scripts/convert-drawio-to-png.sh assets/diagram.drawio
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-draw-io-skill-md,draw-io,davila7/claude-code-templates,,draw-io,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-draw-io-skill-md/content/README.md,75,python ~/.claude/skills/draw-io/scripts/find_aws_icon.py ec2
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-draw-io-skill-md,draw-io,davila7/claude-code-templates,,draw-io,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-draw-io-skill-md/content/README.md,76,python ~/.claude/skills/draw-io/scripts/find_aws_icon.py lambda
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-draw-io-skill-md,draw-io,davila7/claude-code-templates,,draw-io,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-draw-io-skill-md/content/README.md,153,python ~/.claude/skills/draw-io/scripts/find_aws_icon.py ec2
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-draw-io-skill-md,draw-io,davila7/claude-code-templates,,draw-io,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-draw-io-skill-md/content/README.md,215,~/.claude/skills/draw-io/
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-draw-io-skill-md,draw-io,davila7/claude-code-templates,,draw-io,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-draw-io-skill-md/content/SKILL.md,41,bash ~/.claude/skills/draw-io/scripts/convert-drawio-to-png.sh assets/diagram1.drawio
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-draw-io-skill-md,draw-io,davila7/claude-code-templates,,draw-io,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-draw-io-skill-md/content/SKILL.md,246,python ~/.claude/skills/draw-io/scripts/find_aws_icon.py ec2
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-draw-io-skill-md,draw-io,davila7/claude-code-templates,,draw-io,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-draw-io-skill-md/content/SKILL.md,247,python ~/.claude/skills/draw-io/scripts/find_aws_icon.py lambda
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-meme-factory-skill-md,meme-factory,davila7/claude-code-templates,,the,unresolved,workflow_invocation,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-meme-factory-skill-md/content/README.md,126,1. **Invoke the skill:**
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-ui-ux-pro-max-skill-md,ui-ux-pro-max,davila7/claude-code-templates,,ui-ux-pro-max,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-ui-ux-pro-max-skill-md/content/SKILL.md,138,"python3 .claude/skills/ui-ux-pro-max/scripts/search.py ""<product_type> <industry> <keywords>"" --design-system [-p ""Project Name""]"
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-ui-ux-pro-max-skill-md,ui-ux-pro-max,davila7/claude-code-templates,,ui-ux-pro-max,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-ui-ux-pro-max-skill-md/content/SKILL.md,149,"python3 .claude/skills/ui-ux-pro-max/scripts/search.py ""beauty spa wellness service"" --design-system -p ""Serenity Spa"""
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-ui-ux-pro-max-skill-md,ui-ux-pro-max,davila7/claude-code-templates,,ui-ux-pro-max,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-ui-ux-pro-max-skill-md/content/SKILL.md,157,"python3 .claude/skills/ui-ux-pro-max/scripts/search.py ""<keyword>"" --domain <domain> [-n <max_results>]"
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-ui-ux-pro-max-skill-md,ui-ux-pro-max,davila7/claude-code-templates,,ui-ux-pro-max,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-ui-ux-pro-max-skill-md/content/SKILL.md,175,"python3 .claude/skills/ui-ux-pro-max/scripts/search.py ""<keyword>"" --stack html-tailwind"
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-ui-ux-pro-max-skill-md,ui-ux-pro-max,davila7/claude-code-templates,,ui-ux-pro-max,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-ui-ux-pro-max-skill-md/content/SKILL.md,228,"python3 .claude/skills/ui-ux-pro-max/scripts/search.py ""beauty spa wellness service elegant"" --design-system -p ""Serenity Spa"""
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-ui-ux-pro-max-skill-md,ui-ux-pro-max,davila7/claude-code-templates,,ui-ux-pro-max,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-ui-ux-pro-max-skill-md/content/SKILL.md,237,"python3 .claude/skills/ui-ux-pro-max/scripts/search.py ""animation accessibility"" --domain ux"
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-ui-ux-pro-max-skill-md,ui-ux-pro-max,davila7/claude-code-templates,,ui-ux-pro-max,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-ui-ux-pro-max-skill-md/content/SKILL.md,240,"python3 .claude/skills/ui-ux-pro-max/scripts/search.py ""elegant luxury serif"" --domain typography"
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-ui-ux-pro-max-skill-md,ui-ux-pro-max,davila7/claude-code-templates,,ui-ux-pro-max,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-ui-ux-pro-max-skill-md/content/SKILL.md,246,"python3 .claude/skills/ui-ux-pro-max/scripts/search.py ""layout responsive form"" --stack html-tailwind"
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-ui-ux-pro-max-skill-md,ui-ux-pro-max,davila7/claude-code-templates,,ui-ux-pro-max,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-ui-ux-pro-max-skill-md/content/SKILL.md,259,"python3 .claude/skills/ui-ux-pro-max/scripts/search.py ""fintech crypto"" --design-system"
