cohort,skill_id,skill_name,script_relpath,script_ext,script_bytes,op_read,op_write,op_delete,op_exec,op_network,op_credentials_access,matched_ops,evidence_patterns
popular,composiohq-awesome-claude-skills-skill-creator-skill-md,skill-creator,scripts/init_skill.py,.py,10863,0,1,0,1,0,0,write;exec,"write=python_write_text,shell_redirect,mkdir,copy_move | exec=shell_interpreter"
popular,composiohq-awesome-claude-skills-skill-creator-skill-md,skill-creator,scripts/package_skill.py,.py,3247,0,1,0,1,0,0,write;exec,"write=shell_redirect,mkdir | exec=shell_interpreter"
popular,composiohq-awesome-claude-skills-skill-creator-skill-md,skill-creator,scripts/quick_validate.py,.py,2165,1,1,0,1,0,0,read;write;exec,read=python_read_text | write=shell_redirect | exec=shell_interpreter
popular,composiohq-awesome-claude-skills-slack-gif-creator-skill-md,slack-gif-creator,core/color_palettes.py,.py,8724,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
popular,composiohq-awesome-claude-skills-slack-gif-creator-skill-md,slack-gif-creator,core/easing.py,.py,6289,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
popular,composiohq-awesome-claude-skills-slack-gif-creator-skill-md,slack-gif-creator,core/frame_composer.py,.py,14468,1,1,0,1,0,0,read;write;exec,read=shell_cat | write=shell_redirect | exec=shell_interpreter
popular,composiohq-awesome-claude-skills-slack-gif-creator-skill-md,slack-gif-creator,core/gif_builder.py,.py,9565,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
popular,composiohq-awesome-claude-skills-slack-gif-creator-skill-md,slack-gif-creator,core/typography.py,.py,10761,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
popular,composiohq-awesome-claude-skills-slack-gif-creator-skill-md,slack-gif-creator,core/validators.py,.py,8225,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
popular,composiohq-awesome-claude-skills-slack-gif-creator-skill-md,slack-gif-creator,core/visual_effects.py,.py,14862,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
popular,composiohq-awesome-claude-skills-slack-gif-creator-skill-md,slack-gif-creator,templates/bounce.py,.py,3055,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
popular,composiohq-awesome-claude-skills-slack-gif-creator-skill-md,slack-gif-creator,templates/explode.py,.py,11259,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
popular,composiohq-awesome-claude-skills-slack-gif-creator-skill-md,slack-gif-creator,templates/fade.py,.py,10143,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
popular,composiohq-awesome-claude-skills-slack-gif-creator-skill-md,slack-gif-creator,templates/flip.py,.py,9458,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
popular,composiohq-awesome-claude-skills-slack-gif-creator-skill-md,slack-gif-creator,templates/kaleidoscope.py,.py,6349,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
popular,composiohq-awesome-claude-skills-slack-gif-creator-skill-md,slack-gif-creator,templates/morph.py,.py,11241,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
popular,composiohq-awesome-claude-skills-slack-gif-creator-skill-md,slack-gif-creator,templates/move.py,.py,9395,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
popular,composiohq-awesome-claude-skills-slack-gif-creator-skill-md,slack-gif-creator,templates/pulse.py,.py,8638,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
popular,composiohq-awesome-claude-skills-slack-gif-creator-skill-md,slack-gif-creator,templates/shake.py,.py,3737,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
popular,composiohq-awesome-claude-skills-slack-gif-creator-skill-md,slack-gif-creator,templates/slide.py,.py,9367,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
popular,composiohq-awesome-claude-skills-slack-gif-creator-skill-md,slack-gif-creator,templates/spin.py,.py,9096,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
popular,composiohq-awesome-claude-skills-slack-gif-creator-skill-md,slack-gif-creator,templates/wiggle.py,.py,10060,1,1,0,1,0,0,read;write;exec,read=shell_cat | write=shell_redirect | exec=shell_interpreter
popular,composiohq-awesome-claude-skills-slack-gif-creator-skill-md,slack-gif-creator,templates/zoom.py,.py,10111,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
popular,composiohq-awesome-claude-skills-video-downloader-skill-md,youtube-downloader,scripts/download_video.py,.py,4278,0,1,0,1,0,0,write;exec,"write=copy_move | exec=python_subprocess,shell_interpreter"
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,autonomy/run.sh,.sh,76136,1,1,1,1,1,0,read;write;delete;exec;network,"read=python_open_read,python_json_load,shell_cat | write=python_open_write,python_json_dump,shell_redirect,mkdir,copy_move | delete=shell_rm | exec=shell_interpreter | network=js_fetch,shell_http"
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/prepare-submission.sh,.sh,6713,1,1,0,1,0,0,read;write;exec,"read=python_open_read,python_json_load,shell_cat | write=python_open_write,python_json_dump,shell_redirect,mkdir,copy_move | exec=shell_interpreter"
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/0.py,.py,528,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/1.py,.py,936,0,1,0,0,0,0,write,"write=shell_redirect,copy_move"
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/10.py,.py,758,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/100.py,.py,598,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/101.py,.py,537,0,1,0,0,0,0,write,write=copy_move
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/102.py,.py,436,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/103.py,.py,519,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/104.py,.py,602,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/105.py,.py,1137,0,1,0,0,0,0,write,"write=shell_redirect,copy_move"
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/106.py,.py,749,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/107.py,.py,938,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/108.py,.py,720,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/109.py,.py,1664,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/11.py,.py,443,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/110.py,.py,882,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/111.py,.py,859,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/112.py,.py,732,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/113.py,.py,853,0,1,0,0,0,0,write,"write=shell_redirect,copy_move"
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/114.py,.py,447,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/115.py,.py,1244,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/116.py,.py,521,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/117.py,.py,995,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/118.py,.py,835,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/119.py,.py,1002,0,0,0,1,0,0,exec,exec=shell_interpreter
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/12.py,.py,564,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/120.py,.py,706,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/121.py,.py,339,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/122.py,.py,494,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/123.py,.py,1159,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/124.py,.py,1661,1,1,0,0,0,0,read;write,read=shell_cat | write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/125.py,.py,757,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/126.py,.py,943,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/127.py,.py,1562,1,1,0,0,0,0,read;write,read=shell_cat | write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/128.py,.py,653,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/129.py,.py,2275,1,0,0,1,0,0,read;exec,read=shell_cat | exec=shell_interpreter
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/13.py,.py,264,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/130.py,.py,940,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/131.py,.py,417,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/132.py,.py,1029,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/133.py,.py,524,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/134.py,.py,779,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/135.py,.py,481,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/136.py,.py,667,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/137.py,.py,751,0,1,0,0,0,0,write,"write=shell_redirect,copy_move"
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/138.py,.py,295,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/139.py,.py,455,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/14.py,.py,263,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/140.py,.py,989,0,1,0,0,0,0,write,"write=shell_redirect,copy_move"
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/141.py,.py,1407,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/142.py,.py,822,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/143.py,.py,1047,0,0,0,1,0,0,exec,exec=shell_interpreter
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/144.py,.py,780,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/145.py,.py,702,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/146.py,.py,700,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/2026-01-05-00-49-17/humaneval-solutions/147.py,.py,734,0,0,0,0,0,0,,
